"Gene","x","afr_y","amr_y","asj_y","eas_y","fin_y","nfe_y","sas_y","mutability","rvis_afr","rvis_eas","rvis_asj","rvis_nfe","rvis_sas","rvis_amr","rvis_fin"
"ULK1",984,13,11,10,10,11,11,16,7.208045e-05,-0.620523151615123,-0.506387261374674,-0.310905623731937,-0.0810176505334307,0.0287172534435928,-0.544615142903816,0.160186645036436
"ULK2",682,10,3,7,7,4,6,6,4.7595625e-05,-0.298833959855127,-0.285088776714984,-0.148478626091459,-0.228071362274146,-0.542188638566917,-0.8506460653318,-0.440999215036656
"ULK3",328,4,4,5,0,1,1,1,2.73933e-05,-0.307589631017678,-0.713926382613479,0.0530340820854479,-0.469008625156497,-0.612883741697102,-0.23797749531215,-0.475515423917238
"ULK4",1081,31,28,22,21,24,23,25,5.3341925e-05,1.20437205466767,1.45970463336114,1.8441024154103,1.97117234522991,1.64271952087791,1.85331722636388,2.75288480032606
"UMOD",564,7,6,6,3,2,4,6,4.0800025e-05,-0.37813920006797,-0.651673567164418,-0.127173656010676,-0.352623516390195,-0.358844958251218,-0.341357647488764,-0.617361832539894
"UMODL1",1488,65,41,36,31,31,32,36,8.8210425e-05,3.05953895502704,1.91883135860644,2.9952925049157,2.43804274493919,2.05691624876689,2.47254679569952,3.11593904024211
"UMPS",343,5,5,4,8,4,3,5,2.16763425e-05,-0.10022343885495,0.513401947032129,0.048412112717256,-0.0701510173683422,0.0339439128308958,0.0170060840297431,0.154673460023808
"UNC119",181,1,5,0,4,1,1,0,1.39185775e-05,-0.235502087307156,0.171445511186654,-0.333260442637608,-0.173611504657871,-0.372496960014719,0.208555820695075,-0.165843624170597
"UNC119B",150,2,0,1,2,1,0,1,1.21855575e-05,-0.118438933435743,-0.0544523101816345,-0.1495710309874,-0.272384644266738,-0.202594105307886,-0.317782909186814,-0.126016012584759
"UNC13A",960,7,7,9,9,9,9,9,0.000106686375,-1.87207321285889,-1.52752104077121,-1.2849819397007,-1.11341068675184,-1.76738862815867,-1.85483542679658,-0.96784902515438
"UNC13B",1161,5,13,8,10,6,9,21,8.54376e-05,-1.54573057780644,-0.8483040280116,-0.916109031913412,-0.647425805943718,0.284115914242374,-0.646802580105082,-0.97824183035354
"UNC13C",1622,26,10,11,20,8,8,24,8.6676975e-05,0.0598093376017976,0.471369721947422,-0.519747099302662,-0.811384565453364,0.620157909772634,-1.01893841850396,-0.674148283346729
"UNC13D",997,14,18,10,14,11,14,17,7.0981475e-05,-0.517822938324881,0.0622731454662081,-0.284488548674782,0.353388425785092,0.181520596107843,0.27934312315892,0.18544374203796
"UNC45A",853,18,10,5,7,7,5,12,5.541135e-05,0.146257344418412,-0.485127920699389,-0.620419384927357,-0.536185185370797,-0.0141591278768712,-0.246831908845699,-0.12181124770737
"UNC45B",823,15,12,7,10,6,6,17,5.111175e-05,0.0103719046117762,0.0303010376912774,-0.232993374731327,-0.305155112625216,0.717590930383692,0.086986822654855,-0.189267188563254
"UNC50",189,0,1,3,2,1,1,2,1.22245475e-05,-0.274884894660404,-0.055450195737564,0.133560618167202,-0.136474545273818,-0.0804985221694714,-0.204919286991854,-0.126912066769289
"UNC5A",590,8,3,5,2,3,5,6,5.443305e-05,-0.609391187202855,-1.1357618842043,-0.596903163808365,-0.514737009701617,-0.726667877075528,-1.01949254680155,-0.764420623954219
"UNC5B",939,23,21,10,14,5,8,17,6.34457e-05,0.353055816516461,0.255144118826415,-0.103348947549652,-0.30202189527851,0.384831589559721,0.806911878374231,-0.639014058891302
"UNC5C",762,8,8,7,8,6,11,11,4.7458375e-05,-0.451286697415736,-0.146449188294197,-0.145179660132155,0.458764254040127,0.0772566849668545,-0.278111283733123,-0.105305087799429
"UNC5CL",458,10,12,6,8,7,10,9,2.88484e-05,0.126110198228864,0.329842609560346,0.160093054803389,0.729975400796303,0.333037343004464,0.636700329216426,0.488652348937269
"UNC5D",601,3,1,2,5,1,3,8,4.5654325e-05,-0.799308943339914,-0.505658540857291,-0.812003649312477,-0.595811743892756,-0.243514701394782,-1.03037513084562,-0.895205812043309
"UNC79",1467,16,13,11,11,5,6,13,0.000125278675,-1.59351413398145,-1.73335012284854,-1.44798344916448,-1.93176310306503,-1.77657020430778,-1.63101200938559,-2.06078878566007
"UNC80",1717,21,19,13,15,8,15,13,0.00016042425,-2.00193040089908,-2.09302520332901,-2.00941687296663,-1.47147294045253,-2.72602442899725,-1.81636263788216,-2.37044038842364
"UNC93A",490,23,21,13,12,11,14,15,2.73601275e-05,1.17102989251381,0.90845060338868,1.19014157091493,1.30970362488853,1.11210216740038,1.69799252523662,1.1879642356531
"UNC93B1",391,9,11,8,1,3,9,10,3.316661e-05,-0.0495502921772634,-0.726560059809204,0.340369397271789,0.4985407670609,0.339684215707022,0.416249241382999,-0.275658856839881
"UNCX",219,5,4,3,4,2,3,5,1.07413875e-05,0.147638939489182,0.252761570475185,0.169210024020126,0.169569033452314,0.328958791162826,0.173179686318848,0.0734419995807211
"UNG",288,5,1,0,0,2,1,5,1.41674975e-05,0.069978878980759,-0.375429506477097,-0.339243434966731,-0.179068388727815,0.236524584698281,-0.252893116404744,-0.00529604256132655
"UNK",463,1,6,2,5,4,0,4,5.1274225e-05,-1.08228404512431,-0.649499132734263,-0.947097553769081,-1.12934642441468,-0.887746994774869,-0.599989992961746,-0.525543961850273
"UNKL",634,13,10,12,6,6,9,9,4.4436875e-05,0.00610957377117163,-0.339370988813055,0.63762366236081,0.251470447122544,-0.0875213146835603,0.0241464299605754,-0.0358654498228534
"UPB1",411,7,8,3,2,2,2,4,2.447865e-05,-0.00818221884727997,-0.369073232051581,-0.160976885038377,-0.268347642048299,-0.164805328870948,0.289289144601357,-0.242262824540772
"UPF1",642,3,3,1,1,1,1,5,7.65369e-05,-1.49948720406645,-1.83681974391035,-1.69654200758048,-1.54654183723517,-1.44629914279241,-1.56541957358435,-1.60512431364485
"UPF2",691,3,5,5,6,5,4,5,5.3736e-05,-0.982517691056603,-0.577377743543793,-0.580147679981988,-0.636224370184978,-0.831014867847254,-0.774610727064571,-0.41585017717682
"UPF3A",465,10,8,8,12,3,7,10,2.0948125e-05,0.305185599444797,1.07256876806543,0.63405598732795,0.492870528705403,0.669330909312283,0.376463159160268,0.0051416820501623
"UPF3B",185,5,2,1,3,3,2,1,2.2296625e-05,-0.114283284121915,-0.178102138053946,-0.392598664359874,-0.220512741093838,-0.475379281259801,-0.339785387400911,-0.0258489833381851
"UPK1A",271,11,7,6,6,8,8,9,1.665445e-05,0.480293447219958,0.371677172157115,0.453187628105847,0.723769565121866,0.662023700525283,0.368654925099751,0.935177417259053
"UPK1B",203,4,3,3,7,2,3,3,1.20018275e-05,0.0412874128262586,0.625886124120694,0.138913932350806,0.141936935667004,0.0486575293532145,0.0282316267096703,0.0444748029699496
"UPK2",192,6,6,4,4,2,6,3,9.6106e-06,0.251052122586465,0.281702824622389,0.338425388778278,0.604658715911507,0.113170584264016,0.42875458750352,0.0994296235354182
"UPK3A",283,9,9,6,7,2,4,4,1.628449e-05,0.333116331733485,0.516273505666898,0.462080184508652,0.184814661364762,0.0562630115935574,0.605444965978653,-0.0539480268259596
"UPK3B",285,16,11,8,7,9,10,11,1.8231905e-05,0.833451619477547,0.466431139228944,0.699345656368453,0.962728386366865,0.865768025170141,0.785017352593968,1.06520178135951
"UPK3BL",55,7,10,5,4,7,4,8,1.25527975e-06,0.518232711744926,0.495552658216774,0.681303119229894,0.514301587882856,0.954359959872293,1.0904072424268,1.12284302400556
"UPP1",307,2,3,2,2,3,3,1,1.8861435e-05,-0.269760220481667,-0.225310006598678,-0.167996682943937,-0.0084419667228381,-0.382701418878078,-0.141140741586058,0.0530972011728952
"UPP2",290,6,8,7,4,3,5,9,1.666511e-05,0.0911461278835277,0.101152152015961,0.594968296634923,0.313235081283719,0.661736091616634,0.482218641407759,0.10357246537015
"UPRT",113,0,1,1,0,0,2,1,1.2761595e-05,-0.287058087058301,-0.339447769738844,-0.163416555776399,-0.0114834459632916,-0.218134913283448,-0.218179654921456,-0.305523203122448
"UQCC1",236,5,5,2,3,1,2,5,1.56934e-05,0.0353912485388508,-0.00910402996430139,-0.0918505441055258,-0.075755352029537,0.195357072905381,0.164732769861403,-0.206631878361866
"UQCC2",98,3,2,0,2,0,0,1,6.039425e-06,0.09865707305552,0.102848958920378,-0.143878458815312,-0.137647341758545,-0.0367781261859826,0.0616261160036646,-0.151036640416632
"UQCR10",76,1,3,1,2,1,1,2,2.723367e-06,0.018260003639912,0.187719801479228,0.0778623030326497,0.0718147287236106,0.17583522424631,0.25733274901781,0.0914426186417855
"UQCR11",65,1,0,1,1,0,0,0,3.5407325e-06,-0.000267436454083199,0.0316727061637053,0.0582158797297593,-0.0828699375856978,-0.0925141016472395,-0.104330743337818,-0.0936122194897524
"UQCRB",108,5,5,2,0,1,2,4,5.94601e-06,0.256337720306418,-0.165014080836451,0.142437647331646,0.137931343410685,0.335187531814884,0.405413942806873,0.0173797612019829
"UQCRC1",414,3,5,1,4,5,5,6,2.71778e-05,-0.380485867968647,-0.167902029422324,-0.509922735176537,0.0827717324435207,0.00866796465320954,-0.118831385455767,0.194508365257484
"UQCRC2",306,3,5,3,3,1,3,4,2.0103825e-05,-0.220140510305359,-0.121981268688893,-0.0558247239948239,-0.0356779417674603,-0.0467780773283265,0.0558334671543361,-0.307990492324385
"UQCRFS1",137,2,2,1,1,2,1,1,1.1129675e-05,-0.0945053135968371,-0.162554868722212,-0.12419202506041,-0.112472436960539,-0.174107634292693,-0.0640595421079334,0.0645184396695171
"UQCRH",84,1,1,1,1,1,1,3,5.379035e-06,-0.0419365719783482,-0.0153761802225113,0.0140301162079004,0.0135954700946371,0.227335361442462,-0.0358943826243911,0.0304099418008476
"UQCRQ",73,1,0,0,0,0,0,0,3.55393e-06,-0.000566587314809962,-0.103792403744181,-0.0841371425059883,-0.0831592595923054,-0.0928701580664808,-0.104656609102203,-0.0939155224187493
"URAD",101,7,3,4,4,2,2,5,4.553645e-06,0.443464116838839,0.411131708378097,0.45997860250881,0.168455864077572,0.495903563671235,0.212139442532658,0.215649080443873
"URB1",1554,52,29,17,27,18,17,25,0.000117769225,1.37771262462805,0.621593611861161,-0.414915204884264,-0.262092461164526,-0.0956136357485307,0.37624524613476,0.274111607214147
"URB2",1303,18,14,9,14,9,11,17,7.3644375e-05,-0.267047007239008,-0.00588265446117314,-0.490543092467288,-0.115304703851636,0.109675840453911,-0.241736180284697,-0.208310336619555
"URGCP",610,10,10,6,6,5,5,5,5.2472925e-05,-0.409391667592895,-0.545049206435289,-0.407748245751369,-0.471763758061637,-0.79693489267974,-0.174276237412226,-0.386821148605365
"URGCP-MRPS24",65,2,2,1,0,1,1,1,5.4132275e-06,0.0350698231439289,-0.151378340023727,0.0132082614707511,0.0128458831386606,-0.0198838939246933,0.0770879540386653,0.029624131524996
"URI1",451,8,4,3,8,4,5,5,2.5169125e-05,0.0539471756806072,0.424008297244824,-0.177572972481248,0.12680638574615,-0.0602869400194605,-0.183059878291265,0.0744036163654515
"URM1",120,0,2,0,1,0,0,1,7.5460425e-06,-0.168837624206184,-0.0708375493608564,-0.180091363470109,-0.170675933357871,-0.0774251818481949,0.024425385931976,-0.185661283559416
"UROC1",727,17,14,4,7,4,8,13,4.5613975e-05,0.290552529377914,-0.234370671457111,-0.526954656837296,0.0889009734393689,0.373312653928046,0.450387924722906,-0.395455882889638
"UROD",261,5,2,1,1,3,1,2,1.8522425e-05,-0.0287340389210042,-0.351759787570399,-0.301882590965847,-0.274538108959005,-0.250407658862056,-0.246595685088053,0.0608882126293643
"UROS",207,6,3,3,3,2,2,3,1.20965125e-05,0.194703072569554,0.0829526078438037,0.136638076380344,0.00309673205736,0.046103025348508,0.0258937231192767,0.0422987733240612
"USB1",231,4,3,2,5,3,1,2,1.42502875e-05,-0.00967843460912803,0.29808212997483,-0.0571641741357634,-0.180883330836014,-0.135150608246236,-0.0272858491061008,0.15906942835562
"USE1",219,3,5,5,3,4,3,3,1.53516425e-05,-0.112423451585768,-0.000357313324904355,0.342466791684005,0.0685007822089679,-0.041716761941795,0.173171263039746,0.300026791409454
"USF1",183,1,0,2,1,1,1,1,1.8460725e-05,-0.338458403304181,-0.35018067833798,-0.15836531732913,-0.273185506928678,-0.371890712548614,-0.47272497071193,-0.270229407377162
"USF2",179,0,0,0,3,1,1,2,1.84444e-05,-0.415869711575081,-0.0795111850638449,-0.442042412553947,-0.272827626414884,-0.248302639508575,-0.472321883646139,-0.269854232779087
"USH1C",881,17,14,5,6,4,4,10,5.3877225e-05,0.103249652101503,-0.580992428566383,-0.58354239898482,-0.639320621460347,-0.219067180666153,0.246357414937353,-0.585369426872996
"USH1G",416,6,3,4,2,1,4,5,3.61151075e-05,-0.3497258354104,-0.666895106344194,-0.298635363334951,-0.24991793498597,-0.355597243086852,-0.567159324927695,-0.675962544808364
"USH2A",4598,109,78,53,84,53,60,79,0.00023202675,3.22567785694059,5.40994441077379,1.95464851460983,3.11853578629027,3.47704445732953,3.13697987478277,3.47282458932377
"USHBP1",682,14,11,13,10,6,8,8,4.159125e-05,0.148391919303628,0.273962778201912,0.848062279997065,0.177088220881686,-0.133896427390454,0.208234181238768,0.0295318571297614
"USMG5",46,0,0,1,2,0,0,0,2.34115e-06,-0.0508579461609522,0.197502293470368,0.0870493953446584,-0.0565720679864961,-0.0601504215050983,-0.0747112381777062,-0.0660435576798045
"USO1",542,4,3,4,1,3,4,5,3.4676925e-05,-0.47268887712907,-0.765215969086558,-0.264067175421869,-0.218389490659511,-0.316796332868645,-0.531647712532183,-0.310368652029752
"USP1",497,4,5,7,4,1,3,4,2.70211e-05,-0.299152981937167,-0.163891564449599,0.346047787207543,-0.187319955251336,-0.233397517886721,-0.114962276848596,-0.466961551315659
"USP10",741,14,11,9,7,5,7,12,4.2315875e-05,0.131966931778262,-0.149960249931728,0.262494106889313,0.0244386011897458,0.339143168225747,0.190342307643741,-0.153389310402345
"USP11",429,1,3,1,2,1,3,2,6.01454e-05,-1.28340857272465,-1.2819911632676,-1.30241503757052,-0.913523841447933,-1.37344854895584,-1.16056408468566,-1.22829095296545
"USP12",155,1,0,1,0,0,0,0,1.691307e-05,-0.303377870696172,-0.445697991059722,-0.263200484204918,-0.376022358742685,-0.453285076259914,-0.434511254001657,-0.400930871232468
"USP13",580,4,4,5,5,1,3,5,4.394025e-05,-0.682668896643306,-0.461787907065009,-0.344687350436206,-0.558233236577344,-0.566716448243937,-0.646552182707258,-0.855809607496056
"USP14",258,2,1,1,4,1,0,1,2.18941e-05,-0.33850134098455,-0.032675025848514,-0.382923615180991,-0.485218266014391,-0.464519542137365,-0.44367286411867,-0.349133962161044
"USP15",437,4,0,2,1,1,0,3,3.930945e-05,-0.577697275634929,-0.883785710972268,-0.659488768383425,-0.867017530590063,-0.688078292859475,-0.987528752266402,-0.749377845088618
"USP16",574,7,4,5,6,3,3,2,3.214275e-05,-0.181903327911922,-0.0247211790470072,-0.0611224336653142,-0.299598445234394,-0.617871827465735,-0.355247907638677,-0.252128753229221
"USP18",250,6,5,2,1,3,3,4,1.687341e-05,0.0864245926162558,-0.309556012310672,-0.120212999521227,0.0351400779095329,0.0403746203366342,0.13559664833812,0.0987853704944473
"USP19",1014,12,12,13,11,4,4,7,8.0543775e-05,-0.890188010090376,-0.587886260164512,-0.088217074092094,-1.22403518700261,-1.30809211596073,-0.639782453868295,-1.19833093278622
"USP2",479,10,6,6,8,4,3,5,3.763935e-05,-0.0731530488316788,0.104853211469516,-0.0512040497936812,-0.420098170626357,-0.396720169686453,-0.263315470817916,-0.212182367736432
"USP20",796,10,7,7,10,7,10,14,6.7145675e-05,-0.742010601330824,-0.380077106420621,-0.61840954215418,-0.10960016883548,-0.0844468062846248,-0.878090729991754,-0.391500192865862
"USP21",394,3,6,5,3,7,4,8,3.77251e-05,-0.619566079149686,-0.572972556248127,-0.195298922649755,-0.285213000866546,-0.0295920097056039,-0.26543276724617,0.284650227577186
"USP22",253,0,1,0,0,1,0,2,3.0145575e-05,-0.681103555341857,-0.784369122451483,-0.723295087525737,-0.666112979300092,-0.563988935580919,-0.647415727081622,-0.538768298221289
"USP24",1219,14,7,9,9,11,9,7,0.000108218075,-1.3621442254972,-1.56674740684496,-1.32181810028623,-1.147006228346,-2.05515239090672,-1.89268520050417,-0.670452091388509
"USP25",659,7,3,2,4,1,3,7,4.485155e-05,-0.469977734206423,-0.620241200560804,-0.792706611191377,-0.578212070377527,-0.345004511591549,-0.782885181415206,-0.876754815125895
"USP27X",111,0,0,0,0,1,0,1,2.1747255e-05,-0.490735625067375,-0.569421911068229,-0.521429781996953,-0.481999064042743,-0.460557807056643,-0.553874268606039,-0.345759218683442
"USP28",724,7,7,8,3,3,7,3,4.755195e-05,-0.531190405787311,-0.824490335345005,-0.00539400658735228,-0.0903488054042706,-0.91046883001669,-0.39424890816748,-0.606267864172154
"USP3",302,3,2,1,1,0,1,1,2.4419675e-05,-0.317967435777731,-0.502690847006987,-0.443628194553929,-0.403819410838669,-0.532657317651184,-0.392206332544513,-0.57344632079772
"USP30",345,7,3,3,3,3,3,4,2.6016e-05,-0.0430290815515373,-0.27329317204605,-0.197928263412798,-0.165285912573814,-0.20628112955602,-0.317795738405024,-0.111326036041298
"USP31",984,15,20,11,14,14,15,11,6.3329625e-05,-0.266578657616259,0.258114912257569,0.0414793993101716,0.657908136075214,-0.35094352944693,0.69594403834933,0.860133361214488
"USP32",844,8,8,8,8,6,5,3,7.0700975e-05,-0.978190630581918,-0.741349494009389,-0.561831174831622,-0.871414366714289,-1.53514416744361,-0.852054796801397,-0.639494883760439
"USP33",524,1,2,1,7,3,2,6,3.7297975e-05,-0.765450716322609,-0.0215351404790752,-0.753177891024542,-0.549380444169768,-0.264362438094497,-0.710195799417025,-0.370605502574614
"USP34",2323,16,16,16,14,9,9,8,0.0001468755,-2.08358830553964,-1.88103771967272,-1.25700195214407,-1.99522683378529,-2.97622240897737,-1.82312956622625,-1.89220557029488
"USP35",979,29,25,12,13,11,17,22,5.816175e-05,0.939539769679778,0.255250014958212,0.307733436507872,1.04475194386331,1.14317065622077,1.39274207394306,0.480066264202298
"USP36",1123,35,29,29,26,19,21,26,6.810875e-05,1.18080531971428,1.75751279538679,2.48372024842227,1.37381892203726,1.36745953054127,1.60251268952675,1.58176539898938
"USP37",520,6,8,5,6,5,6,9,4.015845e-05,-0.44137789638854,-0.229870000182292,-0.253787010942298,-0.065029641731001,0.0279058711748869,-0.0978645693813822,-0.103807818831956
"USP38",723,6,4,3,4,0,1,2,4.0061e-05,-0.439168942166286,-0.49762968189855,-0.535515914901433,-0.746723610133579,-0.83150791039767,-0.550763939337311,-0.93292800785555
"USP39",376,4,3,1,1,1,3,1,2.6492475e-05,-0.287170659792917,-0.555741475234596,-0.493450155696375,-0.175731309176646,-0.588579996490697,-0.329560540710637,-0.454812745723374
"USP4",698,12,7,7,6,4,3,4,4.6409625e-05,-0.116387849005891,-0.389861675488009,-0.119971759433,-0.612370669372606,-0.756493050662035,-0.366042506942787,-0.413741883220534
"USP40",948,26,16,13,17,6,10,14,5.3459675e-05,0.812763245757559,0.916120607745293,0.562790706591542,0.19043549342671,0.284793309568614,0.48432365195834,-0.243227946028627
"USP41",295,14,11,5,4,4,6,7,1.7451e-05,0.695585337648173,0.0810385591356299,0.292006138330472,0.432771558254124,0.394233846075187,0.804300202723842,0.251779396885842
"USP42",1390,32,18,19,13,16,21,20,8.0691775e-05,0.662210292285708,-0.321399077301828,0.760503511320779,1.09796219719524,0.289001992279323,0.0395724560376242,0.793686977343384
"USP43",716,12,10,7,12,6,8,10,5.30871e-05,-0.267749139509346,0.249999613160697,-0.280474054545554,-0.0749284891055563,-0.197749926467979,-0.189441389946195,-0.234665274103578
"USP44",535,6,9,4,5,3,5,8,3.186695e-05,-0.253432350346361,-0.1527876052615,-0.196526871299317,-0.020024788940996,0.128453523948775,0.220687854454277,-0.245790392525836
"USP45",591,16,14,9,11,8,13,21,3.06246e-05,0.552535320892452,0.6897663719715,0.54350473148,1.10135214756088,1.76301655328772,0.82050139661912,0.614102657300196
"USP46",150,1,0,0,1,0,0,0,1.6925115e-05,-0.303650893302594,-0.310879314319803,-0.405525055650116,-0.376286412607871,-0.453610037744541,-0.434808661164864,-0.401207685428214
"USP47",730,5,4,6,8,3,3,4,5.328855e-05,-0.816800764583192,-0.295666495065017,-0.427353472016774,-0.763185372402042,-0.942097895684669,-0.877394359875751,-0.738115314841421
"USP48",441,1,1,1,4,1,3,0,4.5839375e-05,-0.959075209713406,-0.645524440475358,-0.958495176752066,-0.599868706948028,-1.23373537082476,-1.03494484394538,-0.899459020569115
"USP49",480,4,4,5,2,5,3,6,4.6100525e-05,-0.731639267406614,-0.922474078512072,-0.396612870861479,-0.605594063548483,-0.501850673416605,-0.699895607007308,-0.24036804019404
"USP5",539,3,2,0,0,2,0,1,4.97573e-05,-0.892320491996548,-1.28635625409764,-1.19472747417874,-1.09608623641369,-1.21629272097721,-1.01786102055765,-0.823230472593128
"USP50",266,8,5,1,4,2,0,1,1.473338e-05,0.290494660700298,0.150591820754093,-0.210809954136784,-0.328238624518311,-0.271331313022823,0.188437088696755,-0.018300970994273
"USP51",340,1,3,1,3,2,2,2,2.640935e-05,-0.518630295773498,-0.283360315146677,-0.491452152331843,-0.31067303366448,-0.463188297314635,-0.32750807304046,-0.286633484871099
