"Gene","Diverse_LOF_SNV","Nfe_43k_LOF_SNV","Nfe_440k_LOF_SNV","All_LOF_SNV","afr_LOF_SNV","asj_LOF_SNV","eas_LOF_SNV","sas_LOF_SNV","nfe_20k_LOF_SNV","possible_lof","mu_mis","mu_syn","mu_lof","LOF_OE_Diverse43k","LOF_OE_NFE43k","LOF_OE_NFE440k","LOF_OE_FullDataset","LOF_OE_AFR","LOF_OE_ASJ","LOF_OE_EAS","LOF_OE_SAS","LOF_OE_NFE20k"
"RGS2",6,6,15,17,1,1,0,2,4,146,5.1345e-06,1.8357e-06,4.7795e-07,0.0410958904109589,0.0410958904109589,0.102739726027397,0.116438356164384,0.00684931506849315,0.00684931506849315,0,0.0136986301369863,0.0273972602739726
"RGS20",8,2,18,23,3,0,1,2,2,172,1.1042e-05,4.871e-06,7.8525e-07,0.0465116279069767,0.0116279069767442,0.104651162790698,0.133720930232558,0.0174418604651163,0,0.00581395348837209,0.0116279069767442,0.0116279069767442
"RGS21",3,2,7,8,2,0,0,2,1,97,3.7394e-06,1.455e-06,4.4598e-07,0.0309278350515464,0.0206185567010309,0.0721649484536082,0.0824742268041237,0.0206185567010309,0,0,0.0206185567010309,0.0103092783505155
"RGS22",26,9,69,86,5,0,3,13,5,966,2.9145e-05,1.0488e-05,3.51e-06,0.0269151138716356,0.0093167701863354,0.0714285714285714,0.0890269151138716,0.005175983436853,0,0.0031055900621118,0.0134575569358178,0.005175983436853
"RGS3",19,17,48,54,3,1,0,5,11,702,4.3791e-05,1.8866e-05,2.8635e-06,0.0270655270655271,0.0242165242165242,0.0683760683760684,0.0769230769230769,0.00427350427350427,0.00142450142450142,0,0.00712250712250712,0.0156695156695157
"RGS4",8,2,17,21,2,0,1,5,1,179,7.5379e-06,2.6206e-06,6.3684e-07,0.0446927374301676,0.0111731843575419,0.0949720670391061,0.11731843575419,0.0111731843575419,0,0.00558659217877095,0.0279329608938547,0.00558659217877095
"RGS5",5,4,11,14,3,0,0,0,2,118,4.7758e-06,1.9003e-06,3.6813e-07,0.0423728813559322,0.0338983050847458,0.0932203389830508,0.11864406779661,0.0254237288135593,0,0,0,0.0169491525423729
"RGS6",14,8,33,44,4,0,2,7,3,391,1.5298e-05,5.8606e-06,1.9707e-06,0.0358056265984655,0.020460358056266,0.0843989769820972,0.112531969309463,0.010230179028133,0,0.0051150895140665,0.0179028132992327,0.00767263427109974
"RGS7",3,5,25,25,0,0,0,0,3,419,1.5321e-05,6.4533e-06,1.7322e-06,0.0071599045346062,0.0119331742243437,0.0596658711217184,0.0596658711217184,0,0,0,0,0.0071599045346062
"RGS7BP",0,1,6,6,0,0,0,0,0,161,7.279e-06,2.8479e-06,7.6253e-07,0,0.0062111801242236,0.0372670807453416,0.0372670807453416,0,0,0,0,0
"RGS8",5,0,5,8,1,0,0,3,1,130,5.8272e-06,2.2805e-06,7.4755e-07,0.0384615384615385,0,0.0384615384615385,0.0615384615384615,0.00769230769230769,0,0,0.0230769230769231,0.00769230769230769
"RGS9",20,11,42,49,5,0,4,4,8,473,2.3104e-05,9.557e-06,3.1802e-06,0.0422832980972516,0.0232558139534884,0.0887949260042283,0.103594080338266,0.0105708245243129,0,0.00845665961945032,0.00845665961945032,0.0169133192389006
"RGS9BP",1,2,4,5,0,0,1,0,0,46,5.9829e-06,3.2281e-06,1.9683e-07,0.0217391304347826,0.0434782608695652,0.0869565217391304,0.108695652173913,0,0,0.0217391304347826,0,0
"RGSL1",16,11,46,57,6,0,3,5,3,680,2.7602e-05,9.617e-06,2.3156e-06,0.0235294117647059,0.0161764705882353,0.0676470588235294,0.0838235294117647,0.00882352941176471,0,0.00441176470588235,0.00735294117647059,0.00441176470588235
"RHAG",7,1,14,18,2,1,1,1,2,217,1.1012e-05,4.5459e-06,1.2241e-06,0.032258064516129,0.00460829493087558,0.0645161290322581,0.0829493087557604,0.00921658986175115,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00921658986175115
"RHBDD1",6,5,16,20,3,0,1,3,2,181,8.7062e-06,3.5766e-06,6.1647e-07,0.0331491712707182,0.0276243093922652,0.0883977900552486,0.110497237569061,0.0165745856353591,0,0.00552486187845304,0.0165745856353591,0.0110497237569061
"RHBDD2",1,0,10,10,0,0,0,0,1,131,1.2663e-05,6.7781e-06,5.9362e-07,0.00763358778625954,0,0.0763358778625954,0.0763358778625954,0,0,0,0,0.00763358778625954
"RHBDD3",7,5,17,19,4,0,0,1,4,125,1.1983e-05,6.2244e-06,5.5873e-07,0.056,0.04,0.136,0.152,0.032,0,0,0.008,0.032
"RHBDF1",11,20,58,60,3,0,0,3,7,429,4.164e-05,1.8024e-05,2.1979e-06,0.0256410256410256,0.0466200466200466,0.135198135198135,0.13986013986014,0.00699300699300699,0,0,0.00699300699300699,0.0163170163170163
"RHBDF2",4,5,27,31,2,0,1,1,0,430,3.7085e-05,1.5687e-05,2.0024e-06,0.00930232558139535,0.0116279069767442,0.0627906976744186,0.072093023255814,0.00465116279069767,0,0.00232558139534884,0.00232558139534884,0
"RHBDL1",1,2,10,11,1,1,0,1,0,186,1.8947e-05,9.1105e-06,7.3898e-07,0.00537634408602151,0.010752688172043,0.0537634408602151,0.0591397849462366,0.00537634408602151,0.00537634408602151,0,0.00537634408602151,0
"RHBDL2",6,6,17,20,3,0,0,2,3,183,7.8271e-06,3.0357e-06,6.8326e-07,0.0327868852459016,0.0327868852459016,0.092896174863388,0.109289617486339,0.0163934426229508,0,0,0.0109289617486339,0.0163934426229508
"RHBDL3",8,4,20,21,1,0,0,1,7,212,1.4407e-05,6.6768e-06,1.1562e-06,0.0377358490566038,0.0188679245283019,0.0943396226415094,0.0990566037735849,0.00471698113207547,0,0,0.00471698113207547,0.0330188679245283
"RHBG",11,4,17,24,2,0,1,6,2,194,1.4455e-05,7.3734e-06,7.4399e-07,0.056701030927835,0.0206185567010309,0.0876288659793814,0.123711340206186,0.0103092783505155,0,0.00515463917525773,0.0309278350515464,0.0103092783505155
"RHCE",5,2,17,19,0,0,0,2,3,208,1.3102e-05,6.3084e-06,9.7495e-07,0.0240384615384615,0.00961538461538462,0.0817307692307692,0.0913461538461538,0,0,0,0.00961538461538462,0.0144230769230769
"RHCG",16,8,26,33,5,0,1,5,5,255,1.5759e-05,7.8475e-06,1.3613e-06,0.0627450980392157,0.0313725490196078,0.101960784313725,0.129411764705882,0.0196078431372549,0,0.00392156862745098,0.0196078431372549,0.0196078431372549
"RHD",3,6,15,15,1,0,0,1,4,208,1.2489e-05,6.2017e-06,9.562e-07,0.0144230769230769,0.0288461538461538,0.0721153846153846,0.0721153846153846,0.00480769230769231,0,0,0.00480769230769231,0.0192307692307692
"RHEB",1,2,4,4,0,0,0,2,1,150,4.5775e-06,1.9868e-06,5.7877e-07,0.00666666666666667,0.0133333333333333,0.0266666666666667,0.0266666666666667,0,0,0,0.0133333333333333,0.00666666666666667
"RHEBL1",6,3,14,18,3,0,2,1,1,146,5.4975e-06,1.9125e-06,6.0726e-07,0.0410958904109589,0.0205479452054795,0.0958904109589041,0.123287671232877,0.0205479452054795,0,0.0136986301369863,0.00684931506849315,0.00684931506849315
"RHEX",3,4,12,13,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RHNO1",6,5,14,15,2,0,0,4,2,94,6.3552e-06,2.3384e-06,4.8456e-07,0.0638297872340425,0.0531914893617021,0.148936170212766,0.159574468085106,0.0212765957446809,0,0,0.0425531914893617,0.0212765957446809
"RHO",2,3,8,9,1,0,0,0,1,150,1.5134e-05,8.1461e-06,5.8733e-07,0.0133333333333333,0.02,0.0533333333333333,0.06,0.00666666666666667,0,0,0,0.00666666666666667
"RHOA",1,0,2,3,1,0,0,0,0,100,6.224e-06,2.3917e-06,2.9764e-07,0.01,0,0.02,0.03,0.01,0,0,0,0
"RHOB",0,1,3,3,0,0,0,0,0,59,5.6501e-06,2.7421e-06,2.3059e-07,0,0.0169491525423729,0.0508474576271186,0.0508474576271186,0,0,0,0,0
"RHOBTB1",3,3,23,24,0,0,1,0,2,358,2.5433e-05,1.0853e-05,1.8403e-06,0.00837988826815642,0.00837988826815642,0.0642458100558659,0.0670391061452514,0,0,0.00279329608938547,0,0.00558659217877095
"RHOBTB2",4,6,22,24,2,0,0,0,2,325,3.25e-05,1.3028e-05,2.1614e-06,0.0123076923076923,0.0184615384615385,0.0676923076923077,0.0738461538461539,0.00615384615384615,0,0,0,0.00615384615384615
"RHOBTB3",8,4,32,35,1,0,1,3,4,373,1.6837e-05,7.1421e-06,1.525e-06,0.0214477211796247,0.0107238605898123,0.0857908847184987,0.0938337801608579,0.00268096514745308,0,0.00268096514745308,0.00804289544235925,0.0107238605898123
"RHOC",7,5,13,15,2,0,1,1,6,96,7.8723e-06,2.9997e-06,5.3832e-07,0.0729166666666667,0.0520833333333333,0.135416666666667,0.15625,0.0208333333333333,0,0.0104166666666667,0.0104166666666667,0.0625
"RHOD",3,1,6,7,1,0,0,0,2,94,7.7773e-06,3.7171e-06,4.4335e-07,0.0319148936170213,0.0106382978723404,0.0638297872340425,0.074468085106383,0.0106382978723404,0,0,0,0.0212765957446809
"RHOF",4,2,16,17,1,0,0,1,3,107,9.5544e-06,4.5561e-06,5.1978e-07,0.0373831775700935,0.0186915887850467,0.149532710280374,0.158878504672897,0.00934579439252336,0,0,0.00934579439252336,0.0280373831775701
"RHOG",0,0,1,1,0,0,0,0,0,59,9.056e-06,4.6038e-06,2.295e-07,0,0,0.0169491525423729,0.0169491525423729,0,0,0,0,0
"RHOH",1,1,4,4,0,0,0,1,1,57,6.7042e-06,3.3135e-06,3.3876e-07,0.0175438596491228,0.0175438596491228,0.0701754385964912,0.0701754385964912,0,0,0,0.0175438596491228,0.0175438596491228
"RHOJ",3,4,12,12,1,0,0,0,3,126,7.5668e-06,3.4728e-06,4.3524e-07,0.0238095238095238,0.0317460317460317,0.0952380952380952,0.0952380952380952,0.00793650793650794,0,0,0,0.0238095238095238
"RHOQ",5,2,11,12,2,0,0,2,3,135,5.53e-06,2.3619e-06,5.3721e-07,0.037037037037037,0.0148148148148148,0.0814814814814815,0.0888888888888889,0.0148148148148148,0,0,0.0148148148148148,0.0222222222222222
"RHOT1",8,7,28,31,4,0,1,0,4,530,1.7854e-05,6.1948e-06,2.4819e-06,0.0150943396226415,0.0132075471698113,0.0528301886792453,0.0584905660377358,0.00754716981132075,0,0.00188679245283019,0,0.00754716981132075
"RHOT2",24,20,71,79,8,0,5,6,9,388,2.7256e-05,1.4296e-05,1.749e-06,0.0618556701030928,0.0515463917525773,0.182989690721649,0.20360824742268,0.0206185567010309,0,0.0128865979381443,0.0154639175257732,0.0231958762886598
"RHOU",0,1,5,5,0,0,0,0,0,106,7.2675e-06,3.7141e-06,4.2413e-07,0,0.00943396226415094,0.0471698113207547,0.0471698113207547,0,0,0,0,0
"RHOV",0,1,1,1,0,0,0,0,0,89,8.3442e-06,4.0391e-06,5.2707e-07,0,0.0112359550561798,0.0112359550561798,0.0112359550561798,0,0,0,0,0
"RHOXF1",0,0,1,1,0,0,0,0,0,64,8.5259e-06,4.0026e-06,4.502e-07,0,0,0.015625,0.015625,0,0,0,0,0
"RHPN1",18,11,43,52,4,2,0,6,9,317,2.7946e-05,1.3863e-05,1.3829e-06,0.056782334384858,0.0347003154574132,0.135646687697161,0.16403785488959,0.0126182965299685,0.00630914826498423,0,0.0189274447949527,0.028391167192429
"RHPN2",9,5,28,31,2,0,0,2,5,395,2.5511e-05,1.201e-05,1.6981e-06,0.0227848101265823,0.0126582278481013,0.0708860759493671,0.0784810126582278,0.00506329113924051,0,0,0.00506329113924051,0.0126582278481013
"RIBC1",3,1,9,11,0,0,1,2,0,218,1.3884e-05,4.1271e-06,1.4548e-06,0.0137614678899083,0.00458715596330275,0.0412844036697248,0.0504587155963303,0,0,0.00458715596330275,0.0091743119266055,0
"RIBC2",10,8,29,32,0,0,1,3,7,205,1.2635e-05,4.4904e-06,8.4004e-07,0.048780487804878,0.0390243902439024,0.141463414634146,0.15609756097561,0,0,0.0048780487804878,0.0146341463414634,0.0341463414634146
"RIC1",11,10,50,53,1,0,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIC3",9,6,24,26,3,0,0,2,5,200,9.5438e-06,3.6271e-06,8.4973e-07,0.045,0.03,0.12,0.13,0.015,0,0,0.01,0.025
"RIC8A",9,10,38,43,1,0,1,5,2,241,2.0505e-05,7.9695e-06,1.176e-06,0.037344398340249,0.04149377593361,0.157676348547718,0.178423236514523,0.004149377593361,0,0.004149377593361,0.020746887966805,0.00829875518672199
"RIC8B",4,2,11,15,0,4,0,0,0,304,1.4656e-05,5.9598e-06,1.4041e-06,0.0131578947368421,0.00657894736842105,0.0361842105263158,0.0493421052631579,0,0.0131578947368421,0,0,0
"RICTOR",4,7,24,26,2,0,0,1,1,1126,4.5702e-05,1.5442e-05,6.3724e-06,0.00355239786856128,0.00621669626998224,0.0213143872113677,0.0230905861456483,0.00177619893428064,0,0,0.00088809946714032,0.00088809946714032
"RIDA",6,7,21,23,2,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIF1",1,2,29,30,1,0,0,0,0,1497,6.0594e-05,2.1662e-05,5.1464e-06,0.000668002672010688,0.00133600534402138,0.01937207748831,0.0200400801603206,0.000668002672010688,0,0,0,0
"RIIAD1",2,4,7,7,0,0,0,0,2,68,1.9154e-06,8.0597e-07,1.9283e-07,0.0294117647058824,0.0588235294117647,0.102941176470588,0.102941176470588,0,0,0,0,0.0294117647058824
"RILP",14,7,24,29,5,0,0,3,7,176,1.0221e-05,4.6262e-06,5.7621e-07,0.0795454545454545,0.0397727272727273,0.136363636363636,0.164772727272727,0.0284090909090909,0,0,0.0170454545454545,0.0397727272727273
"RILPL1",6,6,23,27,2,0,1,2,1,212,1.4521e-05,6.6887e-06,1.4739e-06,0.0283018867924528,0.0283018867924528,0.108490566037736,0.127358490566038,0.00943396226415094,0,0.00471698113207547,0.00943396226415094,0.00471698113207547
"RILPL2",5,1,12,15,3,0,0,4,1,102,5.5096e-06,2.4229e-06,4.7349e-07,0.0490196078431373,0.00980392156862745,0.117647058823529,0.147058823529412,0.0294117647058824,0,0,0.0392156862745098,0.00980392156862745
"RIMBP2",7,8,31,35,3,1,0,1,2,513,4.3863e-05,2.2315e-05,2.0707e-06,0.01364522417154,0.0155945419103314,0.0604288499025341,0.0682261208576998,0.00584795321637427,0.00194931773879142,0,0.00194931773879142,0.00389863547758285
"RIMKLA",1,2,9,9,0,0,0,0,1,158,1.1869e-05,4.9233e-06,7.3264e-07,0.00632911392405063,0.0126582278481013,0.0569620253164557,0.0569620253164557,0,0,0,0,0.00632911392405063
"RIMKLB",1,1,9,9,0,0,0,0,1,164,1.3938e-05,5.1211e-06,1.0063e-06,0.00609756097560976,0.00609756097560976,0.0548780487804878,0.0548780487804878,0,0,0,0,0.00609756097560976
"RIMS1",18,12,51,56,5,0,2,6,9,1063,5.109e-05,1.8379e-05,6.2023e-06,0.0169332079021637,0.0112888052681091,0.0479774223894638,0.0526810912511759,0.00470366886171214,0,0.00188146754468485,0.00564440263405456,0.00846660395108184
"RIMS2",18,14,62,71,4,1,1,4,9,888,4.2209e-05,1.3097e-05,5.2006e-06,0.0202702702702703,0.0157657657657658,0.0698198198198198,0.079954954954955,0.0045045045045045,0.00112612612612613,0.00112612612612613,0.0045045045045045,0.0101351351351351
"RIMS3",1,2,10,10,0,0,0,0,1,138,1.3441e-05,5.4432e-06,7.701e-07,0.0072463768115942,0.0144927536231884,0.072463768115942,0.072463768115942,0,0,0,0,0.0072463768115942
"RIMS4",2,2,5,5,0,0,0,1,2,137,1.0285e-05,4.8158e-06,4.9338e-07,0.0145985401459854,0.0145985401459854,0.0364963503649635,0.0364963503649635,0,0,0,0.0072992700729927,0.0145985401459854
"RIN1",18,12,37,46,8,0,3,5,7,275,2.7922e-05,1.1879e-05,1.2757e-06,0.0654545454545455,0.0436363636363636,0.134545454545455,0.167272727272727,0.0290909090909091,0,0.0109090909090909,0.0181818181818182,0.0254545454545455
"RIN2",7,6,25,26,2,0,0,1,5,442,3.086e-05,1.4706e-05,1.7948e-06,0.0158371040723982,0.0135746606334842,0.0565610859728507,0.0588235294117647,0.00452488687782805,0,0,0.00226244343891403,0.0113122171945701
"RIN3",7,11,32,34,1,0,1,2,5,390,3.8138e-05,1.8581e-05,1.4442e-06,0.0179487179487179,0.0282051282051282,0.082051282051282,0.0871794871794872,0.00256410256410256,0,0.00256410256410256,0.00512820512820513,0.0128205128205128
"RING1",0,1,4,4,0,0,0,0,0,178,1.5485e-05,5.6899e-06,1.0478e-06,0,0.00561797752808989,0.0224719101123595,0.0224719101123595,0,0,0,0,0
"RINL",6,5,23,27,1,1,1,2,1,267,1.7019e-05,8.0848e-06,1.1058e-06,0.0224719101123595,0.0187265917602996,0.0861423220973783,0.101123595505618,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00749063670411985,0.00374531835205993
"RINT1",16,10,39,46,6,1,0,4,8,507,2.0435e-05,7.8628e-06,2.4956e-06,0.0315581854043393,0.019723865877712,0.0769230769230769,0.0907297830374754,0.0118343195266272,0.0019723865877712,0,0.00788954635108481,0.0157790927021696
"RIOK1",19,15,43,48,6,0,0,4,13,425,1.562e-05,5.6721e-06,1.4927e-06,0.0447058823529412,0.0352941176470588,0.101176470588235,0.112941176470588,0.0141176470588235,0,0,0.00941176470588235,0.0305882352941176
"RIOK2",5,3,24,26,0,0,0,2,2,360,1.4699e-05,4.8452e-06,1.2433e-06,0.0138888888888889,0.00833333333333333,0.0666666666666667,0.0722222222222222,0,0,0,0.00555555555555556,0.00555555555555556
"RIOK3",7,5,26,29,4,0,0,2,3,357,1.5061e-05,4.8277e-06,1.542e-06,0.0196078431372549,0.0140056022408964,0.0728291316526611,0.0812324929971989,0.0112044817927171,0,0,0.00560224089635854,0.00840336134453781
"RIOX1",6,4,15,19,2,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIOX2",15,5,20,28,2,1,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIPK1",2,2,14,16,1,0,0,1,0,364,2.0097e-05,9.1437e-06,1.2838e-06,0.0054945054945055,0.0054945054945055,0.0384615384615385,0.043956043956044,0.00274725274725275,0,0,0.00274725274725275,0
"RIPK2",2,3,16,16,1,0,0,0,2,345,1.2741e-05,4.4472e-06,1.3832e-06,0.00579710144927536,0.00869565217391304,0.0463768115942029,0.0463768115942029,0.00289855072463768,0,0,0,0.00579710144927536
"RIPK3",12,6,23,32,4,0,2,5,3,260,1.6529e-05,7.8688e-06,9.9195e-07,0.0461538461538462,0.0230769230769231,0.0884615384615385,0.123076923076923,0.0153846153846154,0,0.00769230769230769,0.0192307692307692,0.0115384615384615
"RIPK4",4,4,16,17,2,0,0,2,2,282,3.7652e-05,1.9557e-05,1.391e-06,0.0141843971631206,0.0141843971631206,0.0567375886524823,0.0602836879432624,0.00709219858156028,0,0,0.00709219858156028,0.00709219858156028
"RIPOR1",19,9,33,42,2,2,4,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIPOR2",6,7,36,38,1,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIPOR3",21,8,50,60,4,0,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIPPLY1",3,2,4,5,0,0,1,0,2,67,3.628e-06,1.5232e-06,2.2975e-07,0.0447761194029851,0.0298507462686567,0.0597014925373134,0.0746268656716418,0,0,0.0149253731343284,0,0.0298507462686567
"RIPPLY2",6,4,13,15,2,1,0,2,4,91,3.1365e-06,1.3736e-06,3.0498e-07,0.0659340659340659,0.043956043956044,0.142857142857143,0.164835164835165,0.021978021978022,0.010989010989011,0,0.021978021978022,0.043956043956044
"RIPPLY3",4,4,13,14,2,0,0,0,3,55,5.2407e-06,2.3371e-06,2.746e-07,0.0727272727272727,0.0727272727272727,0.236363636363636,0.254545454545455,0.0363636363636364,0,0,0,0.0545454545454545
"RIT1",3,2,10,11,0,0,1,2,1,135,8.4078e-06,2.1247e-06,9.9305e-07,0.0222222222222222,0.0148148148148148,0.0740740740740741,0.0814814814814815,0,0,0.00740740740740741,0.0148148148148148,0.00740740740740741
"RIT2",7,5,19,23,3,0,0,2,2,125,6.4445e-06,2.0753e-06,3.8147e-07,0.056,0.04,0.152,0.184,0.024,0,0,0.016,0.016
"RITA1",4,1,14,17,1,0,1,2,2,59,1.1034e-05,4.8429e-06,3.9814e-07,0.0677966101694915,0.0169491525423729,0.23728813559322,0.288135593220339,0.0169491525423729,0,0.0169491525423729,0.0338983050847458,0.0338983050847458
"RLBP1",4,7,22,22,0,0,0,0,4,171,1.2135e-05,4.8685e-06,8.5503e-07,0.0233918128654971,0.0409356725146199,0.128654970760234,0.128654970760234,0,0,0,0,0.0233918128654971
"RLF",0,0,3,3,0,0,0,0,0,1024,4.7052e-05,1.6694e-05,4.0155e-06,0,0,0.0029296875,0.0029296875,0,0,0,0,0
"RLIM",0,0,2,2,0,0,0,0,0,273,1.9069e-05,5.3899e-06,1.9437e-06,0,0,0.00732600732600733,0.00732600732600733,0,0,0,0,0
"RLN1",3,4,11,11,2,0,0,1,2,34,4.9792e-06,2.0848e-06,1.295e-07,0.0882352941176471,0.117647058823529,0.323529411764706,0.323529411764706,0.0588235294117647,0,0,0.0294117647058824,0.0588235294117647
"RLN2",7,5,18,20,3,1,0,1,3,36,5.0517e-06,2.0348e-06,1.3679e-07,0.194444444444444,0.138888888888889,0.5,0.555555555555556,0.0833333333333333,0.0277777777777778,0,0.0277777777777778,0.0833333333333333
"RLN3",5,3,10,12,4,0,2,0,4,29,5.5908e-06,2.5941e-06,3.672e-07,0.172413793103448,0.103448275862069,0.344827586206897,0.413793103448276,0.137931034482759,0,0.0689655172413793,0,0.137931034482759
"RMC1",5,9,34,38,2,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RMDN1",14,8,27,32,4,0,1,2,8,256,7.4583e-06,2.7313e-06,8.1485e-07,0.0546875,0.03125,0.10546875,0.125,0.015625,0,0.00390625,0.0078125,0.03125
"RMDN2",14,16,57,64,3,1,3,4,7,368,1.4617e-05,4.6994e-06,1.3779e-06,0.0380434782608696,0.0434782608695652,0.154891304347826,0.173913043478261,0.00815217391304348,0.00271739130434783,0.00815217391304348,0.0108695652173913,0.0190217391304348
"RMDN3",11,15,40,42,4,0,0,3,6,302,1.5344e-05,5.7664e-06,1.5328e-06,0.0364238410596026,0.0496688741721854,0.132450331125828,0.139072847682119,0.0132450331125828,0,0,0.00993377483443709,0.0198675496688742
"RMI1",8,5,20,21,2,0,0,2,6,277,1.4391e-05,5.5168e-06,1.1537e-06,0.0288808664259928,0.0180505415162455,0.072202166064982,0.075812274368231,0.0072202166064982,0,0,0.0072202166064982,0.0216606498194946
"RMI2",7,3,13,15,1,0,1,2,3,41,1.5685e-06,5.8544e-07,6.4679e-08,0.170731707317073,0.0731707317073171,0.317073170731707,0.365853658536585,0.024390243902439,0,0.024390243902439,0.048780487804878,0.0731707317073171
"RMND1",13,11,33,37,1,0,1,3,8,292,1.1631e-05,4.405e-06,1.1463e-06,0.0445205479452055,0.0376712328767123,0.113013698630137,0.126712328767123,0.00342465753424658,0,0.00342465753424658,0.0102739726027397,0.0273972602739726
"RMND5A",2,0,13,14,1,0,0,0,1,259,9.5114e-06,3.4563e-06,9.366e-07,0.00772200772200772,0,0.0501930501930502,0.0540540540540541,0.00386100386100386,0,0,0,0.00386100386100386
"RMND5B",12,7,18,24,2,0,1,5,5,240,1.5129e-05,6.7314e-06,1.2892e-06,0.05,0.0291666666666667,0.075,0.1,0.00833333333333333,0,0.00416666666666667,0.0208333333333333,0.0208333333333333
"RNASE1",2,4,6,7,0,0,0,1,1,22,5.7026e-06,1.9438e-06,8.7071e-08,0.0909090909090909,0.181818181818182,0.272727272727273,0.318181818181818,0,0,0,0.0454545454545455,0.0454545454545455
"RNASE10",2,4,12,13,0,0,1,1,0,58,5.4828e-06,2.3469e-06,1.7988e-07,0.0344827586206897,0.0689655172413793,0.206896551724138,0.224137931034483,0,0,0.0172413793103448,0.0172413793103448,0
"RNASE11",3,1,5,6,0,0,0,1,2,22,2.4265e-06,9.5209e-07,7.5813e-08,0.136363636363636,0.0454545454545455,0.227272727272727,0.272727272727273,0,0,0,0.0454545454545455,0.0909090909090909
"RNASE11",3,1,5,6,0,0,0,1,2,NA,5.251e-06,2.0656e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RNASE13",3,3,8,8,0,0,0,1,2,6,4.5912e-06,1.7028e-06,1.3167e-08,0.5,0.5,1.33333333333333,1.33333333333333,0,0,0,0.166666666666667,0.333333333333333
"RNASE2",2,1,5,6,1,0,0,1,1,NA,4.6837e-06,1.6519e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RNASE3",5,3,7,10,2,0,0,1,2,NA,5.7935e-06,1.4775e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RNASE4",1,1,6,6,0,1,0,0,1,41,5.4877e-06,1.8356e-06,2.5197e-07,0.024390243902439,0.024390243902439,0.146341463414634,0.146341463414634,0,0.024390243902439,0,0,0.024390243902439
"RNASE6",4,2,4,7,1,0,2,0,1,6,3.9701e-06,1.2872e-06,3.4793e-08,0.666666666666667,0.333333333333333,0.666666666666667,1.16666666666667,0.166666666666667,0,0.333333333333333,0,0.166666666666667
"RNASE7",4,0,7,8,0,0,1,1,2,16,4.4804e-06,2.1372e-06,6.3152e-08,0.25,0,0.4375,0.5,0,0,0.0625,0.0625,0.125
"RNASE8",2,1,2,4,2,0,0,0,0,NA,4.0149e-06,1.7919e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RNASE9",4,5,14,14,0,0,0,1,2,6,6.0877e-06,2.5982e-06,2.1427e-08,0.666666666666667,0.833333333333333,2.33333333333333,2.33333333333333,0,0,0,0.166666666666667,0.333333333333333
"RNASEH1",9,6,22,26,0,1,0,3,5,175,9.7501e-06,4.5707e-06,8.5014e-07,0.0514285714285714,0.0342857142857143,0.125714285714286,0.148571428571429,0,0.00571428571428571,0,0.0171428571428571,0.0285714285714286
"RNASEH2A",6,2,17,22,2,0,3,1,0,161,1.1639e-05,5.2704e-06,5.9219e-07,0.0372670807453416,0.0124223602484472,0.105590062111801,0.136645962732919,0.0124223602484472,0,0.0186335403726708,0.0062111801242236,0
